subjects	S	condition	R	rt
12	right	sugar	right	0.332318813588322
12	right	sugar	right	0.536622392311458
12	left	sugar	left	0.572904183127453
12	right	sugar	left	0.5465778719413
12	right	sugar	right	0.279727629471548
12	right	sugar	right	0.641061311567295
12	left	sugar	right	0.666488365831165
12	left	sugar	right	0.477576091455418
12	left	sugar	left	0.457878111853509
12	left	sugar	left	0.547844446381242
12	right	sugar	right	0.296855910219424
12	left	sugar	left	0.356247861766885
12	right	sugar	right	0.339771852453829
12	left	sugar	right	0.25537828101942
12	right	sugar	left	0.283089984114095
12	left	sugar	left	0.535316672930826
12	right	sugar	right	0.31766369629544
12	right	sugar	right	0.357335300298621
12	right	sugar	right	0.46671940309566
12	left	sugar	left	0.768999917762536
12	right	sugar	right	0.353703091129835
12	left	sugar	left	0.297671829620255
12	right	sugar	left	0.39013040654672
12	right	sugar	right	0.452522527876854
12	left	sugar	left	0.393085280676801
12	left	sugar	left	0.286882280976914
12	right	sugar	left	0.334317792064517
12	left	sugar	right	0.31099558453464
12	left	sugar	left	0.309681410637566
12	left	sugar	left	0.305597237869563
12	left	sugar	left	0.365724984023555
12	left	sugar	right	0.37099161990381
12	left	sugar	left	0.466164207178131
12	left	sugar	right	0.308318043491852
12	right	sugar	left	0.615751267044376
12	right	sugar	left	0.394396724865448
12	right	sugar	right	0.266732304101098
12	right	sugar	right	0.440289015268224
12	left	sugar	left	0.455809005496438
12	left	sugar	right	0.381301557326901
12	left	sugar	left	0.590724366708586
12	right	sugar	left	0.393575235288452
12	left	sugar	left	0.745732111471338
12	right	sugar	right	0.355310600950782
12	left	sugar	left	0.45657719076007
12	right	sugar	right	0.397519846709869
12	right	sugar	right	0.315140992449051
12	right	sugar	left	0.510166055318141
12	right	sugar	right	0.398943720088839
12	left	sugar	left	0.267912837789004
12	right	sugar	left	0.516988810691803
12	right	sugar	right	0.673724347718276
12	left	sugar	left	0.811666886584932
12	right	sugar	left	0.55052392172429
12	left	sugar	left	0.504443281683708
12	left	sugar	left	0.434968254887339
12	left	sugar	left	0.369763039525381
12	right	sugar	right	0.386127023914338
12	left	sugar	left	0.310458926284421
12	right	sugar	right	0.388337278540962
12	left	sugar	left	0.368594094046606
12	left	sugar	left	0.672617891791659
12	right	sugar	left	0.332196766366435
12	right	sugar	right	0.365800902437653
12	left	sugar	left	0.276535843723798
12	left	sugar	right	0.367025505099295
12	left	sugar	right	0.281300693943818
12	right	sugar	right	0.440466705346058
12	left	sugar	right	0.544008760689072
12	left	sugar	left	0.465456549812449
12	left	sugar	left	0.284673910721305
12	right	sugar	right	0.411395117374073
12	right	sugar	right	0.315329867024405
12	right	sugar	right	0.539392328107649
12	right	sugar	left	0.763780785189075
12	right	sugar	left	0.984255650022855
12	left	sugar	right	0.312552308102766
12	right	sugar	left	0.372679461072081
12	right	sugar	right	0.422565155195025
12	right	sugar	right	0.810877489789088
12	right	sugar	right	0.593401306460186
12	right	sugar	right	0.344683130397472
12	left	sugar	left	0.273538640383101
12	right	sugar	left	0.408236737368638
12	left	sugar	right	0.37496397042927
12	right	sugar	right	0.594151940325226
12	left	sugar	left	0.262946647299018
12	right	sugar	right	0.350060037853296
12	left	sugar	left	0.378614253980489
12	left	sugar	left	0.544796843037939
12	left	sugar	left	0.303004048944883
12	right	sugar	right	0.355810618781838
12	right	sugar	right	0.297204689388243
12	right	sugar	right	0.256868126257628
12	left	sugar	left	0.323023538619733
12	left	sugar	left	0.419806822948131
12	right	sugar	left	0.292735410004292
12	right	sugar	right	0.397782155737413
12	right	sugar	left	0.273165558402633
12	right	sugar	right	0.252697348302553
12	right	sugar	right	0.696899028169848
12	right	sugar	right	0.714603862097281
12	left	sugar	right	0.3492783596887
12	right	sugar	right	0.387573722802138
12	left	sugar	left	0.609508206159382
12	left	sugar	left	0.295063698833242
12	left	sugar	left	0.461188333878198
12	right	sugar	left	0.386243421783217
12	left	sugar	left	0.839494604979462
12	right	sugar	left	0.365128088181885
12	left	sugar	right	0.3046278898146
12	left	sugar	left	0.458897381206061
12	left	sugar	right	0.368843229043801
12	left	sugar	right	0.55489660848422
12	right	sugar	left	0.316059453419348
12	right	sugar	right	0.434953418777345
12	right	sugar	right	0.312128679799513
12	left	sugar	left	0.952751127877815
12	right	sugar	right	0.378750124009976
12	right	sugar	right	1.12044814329994
12	right	sugar	right	0.446788096936605
12	left	sugar	left	0.321010188286989
12	right	sugar	right	0.337240953146251
12	right	sugar	right	0.307277420211132
12	right	sugar	right	0.553765552687795
12	left	sugar	left	0.282205150588272
12	right	sugar	right	0.494058968459054
12	right	sugar	right	0.444085261628966
12	right	sugar	left	0.4091862393421
12	left	sugar	left	0.451773511757605
12	left	sugar	left	0.390130035284473
12	left	sugar	left	0.440754804861895
12	left	sugar	left	0.518915059649316
12	right	sugar	right	0.539358767635832
12	right	sugar	left	0.504616881583275
12	left	sugar	left	0.52560817543344
12	right	sugar	left	0.671829561444651
12	right	sugar	right	0.625155009224425
12	right	sugar	left	0.389388284197836
12	right	sugar	right	0.332664279868183
12	right	sugar	right	0.319376608366721
12	left	sugar	left	0.347873295158651
12	left	sugar	right	0.716548604129655
12	left	sugar	right	0.360991040706725
12	left	sugar	left	0.392472419901028
12	left	sugar	right	0.418671176353804
12	left	sugar	right	0.430218973583374
12	left	sugar	left	0.331852174359891
12	right	sugar	right	0.362004422114294
12	right	sugar	left	0.313434609979841
12	right	sugar	left	0.636480592841465
12	right	sugar	right	0.872089218019664
12	right	sugar	right	0.311078711513434
12	right	sugar	left	0.357197223932651
12	left	sugar	left	0.739459234446247
12	left	sugar	right	0.414635769934753
12	left	sugar	left	0.302975583191
12	right	sugar	right	0.615947632327164
12	left	sugar	left	0.298469105363997
12	left	sugar	left	0.957053472276478
12	left	sugar	right	0.476166784063106
12	right	sugar	left	0.267754816943977
12	left	sugar	right	0.474132594678303
12	left	sugar	right	0.310049560792973
12	left	sugar	left	0.644095405423581
12	left	sugar	left	0.66769965564593
12	right	sugar	right	0.288435533875033
12	left	sugar	left	0.398339346828648
12	right	sugar	right	0.735530833590395
12	right	sugar	right	0.327050264083898
12	left	sugar	left	0.81555503980459
12	right	sugar	right	0.325056798286987
12	right	sugar	right	0.465059044778551
12	right	sugar	right	0.977717944331095
12	right	sugar	right	0.389401585658886
12	right	sugar	right	0.345345238429681
12	right	sugar	left	0.424681947442342
12	left	sugar	left	0.342336283551484
12	right	sugar	right	0.428726787557138
12	left	sugar	left	0.292837208833019
12	left	sugar	left	0.28205727529443
12	left	sugar	right	0.318890249976177
12	right	sugar	right	1.13267987260628
12	right	sugar	right	0.344005207101684
12	right	sugar	right	0.269281274082791
12	left	sugar	right	0.42580355113524
12	left	sugar	left	0.298792146700441
12	left	sugar	left	0.311603449268453
12	right	sugar	right	0.378293827259968
12	left	sugar	right	0.388252556114465
12	right	sugar	right	0.420773287512752
12	right	sugar	right	0.267339136667289
12	left	sugar	left	0.76219805028315
12	right	sugar	right	0.857794269203623
12	right	sugar	right	0.405450762308591
12	left	sugar	left	0.542404254641928
12	left	sugar	left	0.369976410901177
12	left	sugar	left	0.279956887773021
12	right	sugar	left	0.348981166577521
12	left	sugar	left	0.444826024305203
12	right	sugar	right	0.463223548157844
12	left	sugar	left	0.281332333415173
12	left	sugar	left	0.302897726159993
12	left	sugar	left	0.481330575816615
12	left	sugar	left	0.322767494634431
12	left	sugar	right	0.264043661785836
12	right	sugar	right	0.383843271405439
12	left	sugar	right	0.541124101214229
12	left	cucumber	left	1.28034879154435
12	right	cucumber	right	0.523343612066393
12	left	cucumber	left	0.843933047348919
12	left	cucumber	left	0.383714612973292
12	left	cucumber	right	0.351598545706019
12	right	cucumber	left	0.378009994634433
12	right	cucumber	right	0.373482109522746
12	left	cucumber	right	0.30789225375431
12	left	cucumber	left	0.268918711660162
12	right	cucumber	right	0.410912737438157
12	right	cucumber	right	0.393739041158659
12	right	cucumber	right	0.413924743342604
12	right	cucumber	right	0.651862527886453
12	right	cucumber	right	0.52926709517772
12	right	cucumber	right	0.346058528185824
12	right	cucumber	left	0.345842916992606
12	left	cucumber	left	0.290792931886427
12	right	cucumber	right	0.303403832388452
12	right	cucumber	right	0.296949434855357
12	left	cucumber	right	0.430444457094439
12	right	cucumber	right	0.347353751744978
12	left	cucumber	left	0.310372667313913
12	left	cucumber	left	0.356509560518259
12	left	cucumber	left	0.352160708767561
12	right	cucumber	right	0.702980039268501
12	right	cucumber	right	0.433890758668684
12	right	cucumber	right	0.460863849338865
12	left	cucumber	left	0.437080438224231
12	left	cucumber	left	0.351792022356019
12	left	cucumber	left	0.34792839610347
12	left	cucumber	left	0.840064104590708
12	right	cucumber	left	0.298409277853639
12	left	cucumber	left	0.639032907640691
12	left	cucumber	left	0.30897825077379
12	right	cucumber	right	0.870856523419592
12	left	cucumber	left	0.544645874291752
12	right	cucumber	left	0.501652120229058
12	left	cucumber	left	0.310595864417984
12	right	cucumber	left	0.264488584228738
12	right	cucumber	right	0.321861062163099
12	left	cucumber	left	0.349843397797988
12	right	cucumber	right	0.485813173611982
12	left	cucumber	right	0.372470890090945
12	left	cucumber	right	0.306081420797413
12	right	cucumber	right	0.272897355529209
12	left	cucumber	left	0.536248381191103
12	right	cucumber	left	0.440934906250313
12	right	cucumber	right	0.318041177126095
12	left	cucumber	left	0.288693514156044
12	right	cucumber	right	0.373877904599984
12	right	cucumber	right	0.331596518441453
12	right	cucumber	right	0.298051057492632
12	left	cucumber	left	0.566634718532428
12	left	cucumber	left	0.276254476155396
12	right	cucumber	right	0.364541693971188
12	left	cucumber	left	0.753981897369318
12	right	cucumber	right	0.27428121282711
12	right	cucumber	right	0.74665944935144
12	right	cucumber	right	0.320645311347335
12	right	cucumber	left	0.448639341532836
12	left	cucumber	right	0.450445620927768
12	left	cucumber	left	0.27523979906146
12	right	cucumber	right	0.386388440662296
12	left	cucumber	right	0.536966433022726
12	right	cucumber	right	0.359551997193086
12	right	cucumber	right	0.681022052657274
12	left	cucumber	left	0.273741663308013
12	right	cucumber	right	0.295745009954499
12	right	cucumber	right	0.601432843257819
12	left	cucumber	left	0.356522643733482
12	left	cucumber	left	0.308275628325304
12	left	cucumber	left	0.513921642619248
12	right	cucumber	right	0.527428096839318
12	right	cucumber	right	0.414474943620028
12	right	cucumber	right	0.268620917196215
12	right	cucumber	right	0.375133274850428
12	right	cucumber	right	0.40974081111592
12	left	cucumber	left	0.569017606372138
12	left	cucumber	left	0.343869861099418
12	left	cucumber	left	0.443183740212013
12	left	cucumber	left	0.292004970376784
12	right	cucumber	right	0.311420280304144
12	right	cucumber	right	0.287588186622759
12	right	cucumber	left	0.3309052073742
12	left	cucumber	left	0.346724311871976
12	left	cucumber	left	0.258711100342109
12	left	cucumber	left	0.822089729156625
12	right	cucumber	left	0.315728041550293
12	right	cucumber	left	0.349023249661456
12	left	cucumber	left	0.281228373817624
12	left	cucumber	left	0.571710823178344
12	right	cucumber	left	0.659087204226022
12	left	cucumber	right	0.263257088289486
12	right	cucumber	left	0.299381139262949
12	right	cucumber	right	0.364523714402849
12	left	cucumber	left	0.315189868493488
12	right	cucumber	right	0.546436863964163
12	left	cucumber	left	0.332717953702768
12	left	cucumber	left	0.314503563079867
12	left	cucumber	left	0.376650076568321
12	left	cucumber	left	0.458569250288754
12	left	cucumber	left	0.312353160309863
12	right	cucumber	right	0.473313220313831
12	right	cucumber	right	0.290790003655446
12	left	cucumber	left	0.564760408580721
12	right	cucumber	left	0.654983866800629
12	right	cucumber	right	0.342435538056064
12	right	cucumber	right	0.327471709225181
12	right	cucumber	right	0.258216034637234
12	right	cucumber	right	0.350303288709913
12	right	cucumber	left	0.304084990701143
12	right	cucumber	right	0.618996796645047
12	left	cucumber	left	0.890583676519827
12	right	cucumber	right	0.339648265209063
12	left	cucumber	left	0.29549646409936
12	left	cucumber	right	0.531255384438085
12	left	cucumber	left	0.685787492140192
12	left	cucumber	left	0.364289102054767
12	right	cucumber	right	0.394564611414356
12	left	cucumber	right	0.63047106342173
12	left	cucumber	right	0.474217665188542
12	right	cucumber	right	0.836135725684116
12	left	cucumber	left	0.357399779782633
12	right	cucumber	left	0.299368888025418
12	left	cucumber	left	0.391848295835219
12	right	cucumber	left	0.336473510158606
12	right	cucumber	left	0.505815782747233
12	left	cucumber	left	0.549354780502623
12	left	cucumber	left	0.330641755721359
12	left	cucumber	left	0.460106392018593
12	right	cucumber	left	0.339573214597691
12	left	cucumber	left	0.630763718463613
12	left	cucumber	left	0.450812499257327
12	right	cucumber	right	0.331831818570462
12	left	cucumber	left	0.31869346912131
12	left	cucumber	left	0.441354549886777
12	left	cucumber	right	0.60921632149226
12	right	cucumber	right	0.482364228695513
12	right	cucumber	right	0.318435900846895
12	right	cucumber	right	0.612311162474798
12	left	cucumber	left	0.421665278977562
12	right	cucumber	left	0.685164703886907
12	right	cucumber	right	0.447060948868956
12	right	cucumber	right	0.277961404093793
12	right	cucumber	right	0.407619370953389
12	right	cucumber	left	0.459299252028844
12	left	cucumber	right	0.583379540236133
12	left	cucumber	right	0.857491645898156
12	right	cucumber	right	0.393547642744632
12	left	cucumber	left	0.525676291621903
12	right	cucumber	right	0.603677285420406
12	left	cucumber	left	0.289999276624586
12	right	cucumber	right	0.29371940242134
12	right	cucumber	right	0.347393549166203
12	left	cucumber	right	0.564580980457655
12	right	cucumber	right	0.575147243638394
12	left	cucumber	left	0.860757134760617
12	left	cucumber	left	0.281008446683527
12	left	cucumber	left	0.50587985782542
12	left	cucumber	left	0.746220745524886
12	right	cucumber	right	0.319498459732324
12	right	cucumber	right	0.405318680285548
12	left	cucumber	left	0.429029783833772
12	left	cucumber	left	0.346144985372248
12	right	cucumber	right	0.507900159756799
12	left	cucumber	right	0.403633511348736
12	left	cucumber	left	0.571091061640998
12	right	cucumber	right	0.558279198347569
12	left	cucumber	right	0.303199794302718
12	right	cucumber	right	0.337095987690118
12	left	cucumber	left	0.274246595711368
12	left	cucumber	left	0.50914580151919
12	left	cucumber	left	0.735355501053098
12	left	cucumber	left	0.361521047246584
12	right	cucumber	right	0.351121104272882
12	left	cucumber	left	0.306620937443247
12	left	cucumber	left	0.403777567916273
12	left	cucumber	left	0.522893173705315
12	right	cucumber	left	0.390757285550354
12	left	cucumber	right	0.750294913195669
